season,week,season_type,team,player_name,player_id,fg_made,fg_missed,fg_blocked,fg_long,fg_att,fg_pct,pat_made,pat_missed,pat_blocked,pat_att,pat_pct,fg_made_distance,fg_missed_distance,fg_blocked_distance,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list
2000,2,REG,NO,D.Brien,00-0001759,3,0,0,31,3,1,1,0,0,1,1,71,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20;20;31,"",""
2000,2,REG,NYG,B.Daluiso,00-0003841,4,0,0,44,4,1,3,0,0,3,1,135,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,32;36;44;23,"",""
2000,2,REG,NYJ,J.Hall,00-0006662,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,2,REG,PHI,D.Akers,00-0000108,2,0,0,33,2,1,0,0,1,1,0,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33;29,"",""
2000,2,REG,SEA,K.Heppner,00-0019440,2,0,0,43,2,1,4,0,0,4,1,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19;43,"",""
2000,2,REG,SF,W.Richey,00-0013699,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,2,REG,TB,M.Gramatica,00-0006223,2,1,0,47,3,0.667,5,0,0,5,1,70,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,23;47,50,""
2000,2,REG,TEN,A.Del Greco,00-0004147,1,0,0,36,1,1,2,0,0,2,1,36,0,0,1,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,"",""
2000,2,REG,WAS,B.Conway,00-0003395,1,0,0,26,1,1,1,0,0,1,1,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,"",""
2000,3,REG,ATL,M.Andersen,00-0000282,2,2,0,31,4,0.5,1,0,0,1,1,58,97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,31;27,50;47,""
2000,3,REG,BAL,M.Stover,00-0015784,2,0,1,33,3,0.667,0,0,0,0,,60,0,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,27;33,"",30
2000,3,REG,BUF,S.Christie,00-0002975,0,0,1,0,1,0,2,0,0,2,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",43
2000,3,REG,CAR,R.Cunningham,00-0003762,1,0,1,33,2,0.5,1,0,0,1,1,33,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,"",25
2000,3,REG,CHI,P.Edinger,00-0019490,0,1,0,0,1,0,1,0,0,1,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",49,""
2000,3,REG,CIN,N.Rackers,00-0019676,0,2,0,0,2,0,0,0,0,0,,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"",44;47,""
2000,3,REG,CLE,P.Dawson,00-0004091,3,0,0,28,3,1,2,0,0,2,1,70,0,0,1,19,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,23;28;19,"",""
2000,3,REG,DAL,T.Seder,00-0018949,2,0,0,38,2,1,3,0,0,3,1,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32;38,"",""
2000,3,REG,DEN,J.Nedney,00-0011970,4,0,0,32,4,1,3,0,0,3,1,99,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,24;32;22;21,"",""
2000,3,REG,DET,J.Hanson,00-0006800,1,1,0,38,2,0.5,1,0,0,1,1,38,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38,34,""
2000,3,REG,GB,R.Longwell,00-0010072,2,1,0,38,3,0.667,0,0,0,0,,75,40,0,1,38,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,37;38,40,""
2000,3,REG,JAX,S.Lindsey,00-0009946,2,1,0,30,3,0.667,1,0,0,1,1,49,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,30;19,33,""
2000,3,REG,LA,J.Wilkins,00-0017693,2,0,0,47,2,1,5,0,0,5,1,72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,47;25,"",""
2000,3,REG,LV,S.Janikowski,00-0019646,1,1,0,19,2,0.5,3,0,0,3,1,19,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,49,""
2000,3,REG,MIA,O.Mare,00-0010373,2,0,0,42,2,1,1,1,0,2,0.5,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42;41,"",""
2000,3,REG,MIN,G.Anderson,00-0000313,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,3,REG,NE,A.Vinatieri,00-0016919,0,1,0,0,1,0,1,0,0,1,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",44,""
2000,3,REG,NO,D.Brien,00-0001759,1,0,0,23,1,1,1,0,0,1,1,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,"",""
2000,3,REG,NYG,B.Daluiso,00-0003841,0,1,2,0,3,0,2,0,0,2,1,0,34,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",34,41;31
2000,3,REG,NYJ,J.Hall,00-0006662,2,1,0,51,3,0.667,3,0,0,3,1,78,33,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,51;27,33,""
2000,3,REG,PHI,D.Akers,00-0000108,1,0,0,43,1,1,0,0,0,0,,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,"",""
2000,3,REG,PIT,K.Brown,00-0001980,2,0,0,41,2,1,2,0,0,2,1,72,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,41;31,"",""
2000,3,REG,SEA,K.Heppner,00-0019440,2,1,0,45,3,0.667,2,0,0,2,1,76,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,31;45,37,""
2000,3,REG,SF,W.Richey,00-0013699,1,0,0,21,1,1,3,0,0,3,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,"",""
2000,3,REG,TB,M.Gramatica,00-0006223,1,1,0,24,2,0.5,4,0,0,4,1,24,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24,38,""
2000,3,REG,WAS,M.Husted,00-0007983,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,4,REG,ARI,C.Blanchard,00-0001343,1,0,0,31,1,1,0,0,0,0,,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,"",""
2000,4,REG,ATL,M.Andersen,00-0000282,2,0,0,45,2,1,2,0,0,2,1,82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37;45,"",""
2000,4,REG,BAL,M.Stover,00-0015784,3,0,0,37,3,1,4,0,0,4,1,86,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,30;37;19,"",""
2000,4,REG,CHI,P.Edinger,00-0019490,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,4,REG,CLE,P.Dawson,00-0004091,1,1,0,29,2,0.5,1,0,0,1,1,29,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29,42,""
2000,4,REG,DAL,T.Seder,00-0018949,1,0,0,40,1,1,3,0,0,3,1,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,"",""
2000,4,REG,DEN,J.Nedney,00-0011970,3,1,0,43,4,0.75,1,0,0,1,1,85,50,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,22;20;43,50,""
2000,4,REG,DET,J.Hanson,00-0006800,0,0,1,0,1,0,3,0,0,3,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",32
2000,4,REG,GB,R.Longwell,00-0010072,5,0,0,48,5,1,2,0,0,2,1,192,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,38;47;48;37;22,"",""
2000,4,REG,IND,M.Vanderjagt,00-0016830,2,0,0,41,2,1,5,0,0,5,1,63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,41;22,"",""
2000,4,REG,JAX,S.Lindsey,00-0009946,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,4,REG,KC,P.Stoyanovich,00-0015791,1,0,0,42,1,1,2,0,0,2,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,"",""
2000,4,REG,LA,J.Wilkins,00-0017693,2,0,0,30,2,1,5,0,0,5,1,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30;30,"",""
2000,4,REG,LAC,J.Carney,00-0002655,4,0,0,45,4,1,0,0,0,0,,138,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,41;28;24;45,"",""
2000,4,REG,LV,S.Janikowski,00-0019646,2,0,0,37,2,1,4,0,0,4,1,68,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,37;31,"",""
2000,4,REG,MIA,O.Mare,00-0010373,1,0,0,43,1,1,1,0,0,1,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,"",""
2000,4,REG,NE,A.Vinatieri,00-0016919,1,1,0,40,2,0.5,0,0,0,0,,40,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40,53,""
2000,4,REG,NO,D.Brien,00-0001759,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,4,REG,NYJ,J.Hall,00-0006662,2,0,0,41,2,1,1,0,0,1,1,68,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,41;27,"",""
2000,4,REG,PHI,D.Akers,00-0000108,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,4,REG,PIT,K.Brown,00-0001980,2,1,0,32,3,0.667,2,0,0,2,1,64,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,32;32,50,""
2000,4,REG,SEA,K.Heppner,00-0019440,2,1,0,26,3,0.667,2,0,0,2,1,51,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,25;26,34,""
2000,4,REG,SF,W.Richey,00-0013699,2,0,0,47,2,1,5,0,0,5,1,85,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,38;47,"",""
2000,4,REG,TB,M.Gramatica,00-0006223,1,0,0,22,1,1,2,0,0,2,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,"",""
2000,4,REG,TEN,A.Del Greco,00-0004147,3,0,0,40,3,1,2,0,0,2,1,104,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,24;40;40,"",""
2000,4,REG,WAS,M.Husted,00-0007983,1,1,0,25,2,0.5,1,1,0,2,0.5,25,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25,30,""
2000,5,REG,ARI,C.Blanchard,00-0001343,2,1,0,32,3,0.667,2,0,0,2,1,59,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,32;27,51,""
2000,5,REG,ATL,M.Andersen,00-0000282,1,0,0,48,1,1,1,0,0,1,1,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,"",""
2000,5,REG,BAL,M.Stover,00-0015784,4,1,0,45,5,0.8,0,0,0,0,,141,51,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,45;30;44;22,51,""
2000,5,REG,BUF,S.Christie,00-0002975,3,0,0,30,3,1,1,0,0,1,1,76,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19;30;27,"",""
2000,5,REG,CAR,R.Cunningham,00-0003762,2,0,0,39,2,1,1,0,0,1,1,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,39;23,"",""
2000,5,REG,CHI,P.Edinger,00-0019490,2,1,0,47,3,0.667,3,0,0,3,1,66,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19;47,42,""
2000,5,REG,CIN,N.Rackers,00-0019676,3,0,0,38,3,1,1,0,0,1,1,95,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,23;38;34,"",""
2000,5,REG,DAL,T.Seder,00-0018949,2,1,0,27,3,0.667,0,0,0,0,,51,45,0,1,24,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,27;24,45,""
2000,5,REG,DEN,J.Nedney,00-0011970,1,1,0,20,2,0.5,0,0,0,0,,20,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,43,""
2000,5,REG,DET,J.Hanson,00-0006800,1,1,0,21,2,0.5,3,0,0,3,1,21,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21,43,""
2000,5,REG,GB,R.Longwell,00-0010072,1,0,0,42,1,1,3,0,0,3,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,"",""
2000,5,REG,IND,M.Vanderjagt,00-0016830,1,0,0,45,1,1,1,0,0,1,1,45,0,0,1,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,"",""
2000,5,REG,JAX,S.Lindsey,00-0009946,2,0,0,48,2,1,1,0,0,1,1,67,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19;48,"",""
2000,5,REG,KC,P.Stoyanovich,00-0015791,1,1,0,27,2,0.5,3,0,0,3,1,27,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27,37,""
2000,5,REG,LA,J.Wilkins,00-0017693,5,0,0,51,5,1,6,0,0,6,1,156,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,51;21;31;33;20,"",""
2000,5,REG,LAC,J.Carney,00-0002655,1,1,0,37,2,0.5,4,0,0,4,1,37,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37,49,""
2000,5,REG,MIA,O.Mare,00-0010373,1,0,0,40,1,1,4,0,0,4,1,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,"",""
2000,5,REG,MIN,G.Anderson,00-0000313,1,0,0,20,1,1,4,0,0,4,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,"",""
2000,5,REG,NE,A.Vinatieri,00-0016919,0,0,0,0,0,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,5,REG,NYG,J.Holmes,00-0007655,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,5,REG,PHI,D.Akers,00-0000108,3,0,0,39,3,1,3,0,0,3,1,96,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,39;38;19,"",""
2000,5,REG,PIT,K.Brown,00-0001980,1,0,0,19,1,1,3,0,0,3,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,"",""
2000,5,REG,SEA,R.Lindell,00-0019310,1,0,0,27,1,1,2,0,0,2,1,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,"",""
2000,5,REG,SF,W.Richey,00-0013699,2,0,0,33,2,1,3,0,0,3,1,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33;29,"",""
2000,5,REG,TB,M.Gramatica,00-0006223,1,0,1,42,2,0.5,2,0,0,2,1,42,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,"",40
2000,5,REG,TEN,A.Del Greco,00-0004147,0,1,0,0,1,0,4,0,0,4,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",46,""
2000,5,REG,WAS,M.Husted,00-0007983,2,0,1,28,3,0.667,2,0,0,2,1,48,0,35,1,20,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28;20,"",35
2000,6,REG,ARI,C.Blanchard,00-0001343,3,0,0,47,3,1,2,0,0,2,1,111,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,36;47;28,"",""
2000,6,REG,ATL,M.Andersen,00-0000282,2,1,0,42,3,0.667,0,0,0,0,,70,45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,42;28,45,""
2000,6,REG,BAL,M.Stover,00-0015784,5,0,0,47,5,1,0,0,0,0,,167,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,47;32;43;21;24,"",""
2000,6,REG,CAR,J.Nedney,00-0011970,4,1,0,44,5,0.8,2,0,0,2,1,137,34,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,44;42;22;29,34,""
2000,6,REG,CHI,P.Edinger,00-0019490,1,1,0,38,2,0.5,1,0,0,1,1,38,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38,30,""
2000,6,REG,CIN,N.Rackers,00-0019676,0,1,1,0,2,0,2,0,0,2,1,0,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",46,35
2000,6,REG,CLE,P.Dawson,00-0004091,0,1,0,0,1,0,3,0,0,3,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",42,""
2000,6,REG,DEN,J.Elam,00-0004811,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,6,REG,DET,J.Hanson,00-0006800,1,0,0,30,1,1,4,0,0,4,1,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,"",""
2000,6,REG,GB,R.Longwell,00-0010072,3,0,0,51,3,1,1,0,0,1,1,126,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,44;51;31,"",""
2000,6,REG,IND,M.Vanderjagt,00-0016830,3,0,0,34,3,1,1,0,0,1,1,100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33;33;34,"",""
2000,6,REG,JAX,S.Lindsey,00-0009946,1,1,0,49,2,0.5,1,0,0,1,1,49,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,49,31,""
2000,6,REG,LAC,J.Carney,00-0002655,0,1,0,0,1,0,1,0,0,1,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",34,""
2000,6,REG,LV,S.Janikowski,00-0019646,2,2,0,35,4,0.5,2,0,0,2,1,58,76,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,23;35,41;35,""
2000,6,REG,MIN,G.Anderson,00-0000313,3,0,1,42,4,0.75,3,0,0,3,1,98,0,51,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,37;42;19,"",51
2000,6,REG,NE,A.Vinatieri,00-0016919,1,0,0,21,1,1,3,0,0,3,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,"",""
2000,6,REG,NO,D.Brien,00-0001759,1,0,0,44,1,1,4,0,0,4,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,"",""
2000,6,REG,NYG,J.Holmes,00-0007655,2,0,0,34,2,1,1,0,0,1,1,61,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,34;27,"",""
2000,6,REG,NYJ,J.Hall,00-0006662,1,0,1,40,2,0.5,0,0,0,0,,40,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,"",29
2000,6,REG,PHI,D.Akers,00-0000108,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,6,REG,PIT,K.Brown,00-0001980,2,0,0,43,2,1,2,0,0,2,1,72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,43;29,"",""
2000,6,REG,SEA,R.Lindell,00-0019310,1,0,0,42,1,1,0,0,0,0,,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,"",""
2000,6,REG,SF,W.Richey,00-0013699,0,0,1,0,1,0,4,0,0,4,1,0,0,29,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","",29
2000,6,REG,TB,M.Gramatica,00-0006223,3,1,0,35,4,0.75,2,0,0,2,1,91,53,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,23;33;35,53,""
2000,6,REG,TEN,A.Del Greco,00-0004147,3,1,0,41,4,0.75,2,0,0,2,1,97,33,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,22;41;34,33,""
2000,6,REG,WAS,M.Husted,00-0007983,1,2,0,24,3,0.333,2,0,0,2,1,24,75,0,1,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,24,33;42,""
2000,7,REG,ARI,C.Blanchard,00-0001343,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,7,REG,ATL,M.Andersen,00-0000282,0,0,0,0,0,,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,7,REG,BAL,M.Stover,00-0015784,1,0,0,51,1,1,0,0,0,0,,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,"",""
2000,7,REG,BUF,S.Christie,00-0002975,2,0,0,46,2,1,3,0,0,3,1,75,0,0,1,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29;46,"",""
2000,7,REG,CAR,J.Nedney,00-0011970,2,0,0,52,2,1,0,0,0,0,,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,52;46,"",""
2000,7,REG,CHI,P.Edinger,00-0019490,1,0,0,22,1,1,1,0,0,1,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,"",""
2000,7,REG,CLE,P.Dawson,00-0004091,1,0,0,45,1,1,1,0,0,1,1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,"",""
2000,7,REG,DAL,T.Seder,00-0018949,0,0,0,0,0,,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,7,REG,DEN,J.Elam,00-0004811,3,1,0,46,4,0.75,5,0,0,5,1,113,45,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,22;45;46,45,""
2000,7,REG,GB,R.Longwell,00-0010072,1,0,0,35,1,1,4,0,0,4,1,35,0,0,1,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,"",""
2000,7,REG,IND,M.Vanderjagt,00-0016830,3,0,0,40,3,1,4,0,0,4,1,101,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,23;38;40,"",""
2000,7,REG,JAX,M.Hollis,00-0007622,2,0,0,45,2,1,1,0,0,1,1,68,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23;45,"",""
2000,7,REG,KC,T.Peterson,00-0012875,1,1,0,27,2,0.5,2,0,0,2,1,27,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27,44,""
2000,7,REG,LA,J.Wilkins,00-0017693,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,7,REG,LAC,J.Carney,00-0002655,1,0,0,36,1,1,3,0,0,3,1,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,"",""
2000,7,REG,LV,S.Janikowski,00-0019646,2,2,0,47,4,0.5,2,0,0,2,1,90,106,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,47;43,47;59,""
2000,7,REG,MIN,G.Anderson,00-0000313,0,0,0,0,0,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,7,REG,NE,A.Vinatieri,00-0016919,1,0,0,23,1,1,2,0,0,2,1,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,"",""
2000,7,REG,NO,D.Brien,00-0001759,1,1,0,29,2,0.5,3,0,0,3,1,29,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29,51,""
2000,7,REG,NYG,B.Daluiso,00-0003841,2,0,0,24,2,1,1,0,0,1,1,44,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24;20,"",""
2000,7,REG,NYJ,J.Hall,00-0006662,2,1,0,38,3,0.667,4,0,0,4,1,65,46,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,38;27,46,""
2000,7,REG,PHI,D.Akers,00-0000108,2,0,0,31,2,1,3,1,0,4,0.75,60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31;29,"",""
2000,7,REG,PIT,K.Brown,00-0001980,2,0,0,36,2,1,1,0,0,1,1,64,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,36;28,"",""
2000,7,REG,SEA,R.Lindell,00-0019310,1,1,0,51,2,0.5,3,0,0,3,1,51,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51,21,""
2000,7,REG,SF,W.Richey,00-0013699,0,0,0,0,0,,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,7,REG,TEN,A.Del Greco,00-0004147,2,1,0,28,3,0.667,3,0,0,3,1,54,44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,26;28,44,""
2000,7,REG,WAS,K.Heppner,00-0019440,1,0,0,37,1,1,1,0,0,1,1,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,"",""
2000,8,REG,ARI,C.Blanchard,00-0001343,0,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",""
2000,8,REG,ATL,M.Andersen,00-0000282,2,1,0,50,3,0.667,1,0,0,1,1,94,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,50;44,33,""
2000,8,REG,BAL,M.Stover,00-0015784,2,0,0,38,2,1,0,0,0,0,,59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21;38,"",""
2000,8,REG,BUF,S.Christie,00-0002975,2,0,0,48,2,1,3,0,0,3,1,73,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25;48,"",""
